5.672548468840754,1.3155580458940324,0.15118458166438342,1.6328330650794123,0.25345517471641343,0.5273761898190127
5.533198468840753,1.2813080458940322,0.19118458166438346,1.6476330650794122,0.26345517471641344,0.4973761898190129
7.201398468840754,1.7614080458940322,0.1311845816643834,2.1464830650794124,0.26345517471641344,0.5473761898190127
4.080498468840754,0.9537080458940322,0.18118458166438345,1.210083065079412,0.26345517471641344,0.5173761898190129
3.9618984688407544,0.9347080458940323,0.18118458166438345,1.1907330650794121,0.26345517471641344,0.5073761898190127
4.147748468840755,0.9727080458940323,0.18118458166438345,1.2351330650794123,0.26345517471641344,0.5073761898190127
4.5700484688407546,0.9231080458940322,0.2611845816643833,1.3080330650794125,0.25345517471641343,0.4273761898190126
5.618798468840754,1.2207080458940323,0.22118458166438326,1.6337330650794124,0.25345517471641343,0.46737618981901263
5.225548468840754,1.1032080458940323,0.24118458166438328,1.5110830650794123,0.25345517471641343,0.4473761898190126
4.121448468840755,0.9908580458940323,0.16118458166438343,1.2328330650794121,0.26345517471641344,0.5273761898190127
5.075348468840755,1.0326580458940322,0.2511845816643833,1.4401330650794122,0.26345517471641344,0.4473761898190126
4.409698468840754,1.0326080458940323,0.18118458166438345,1.3242330650794123,0.26345517471641344,0.5073761898190127
4.105348468840754,0.9762080458940322,0.17118458166438344,1.2368330650794122,0.26345517471641344,0.5173761898190129
5.449898468840754,1.2204580458940322,0.21118458166438325,1.5952830650794123,0.25345517471641343,0.48737618981901265
5.336548468840753,1.1629580458940323,0.20118458166438347,1.5166830650794123,0.26345517471641344,0.4973761898190129
4.472248468840754,0.9180080458940323,0.2511845816643833,1.269533065079412,0.25345517471641343,0.43737618981901283
4.3230984688407545,0.9015580458940323,0.24118458166438328,1.2293830650794122,0.26345517471641344,0.45737618981901285
5.692748468840754,1.2749080458940323,0.18118458166438345,1.6214830650794125,0.26345517471641344,0.5173761898190129
4.726548468840754,0.9453580458940323,0.2611845816643833,1.3386830650794124,0.26345517471641344,0.4273761898190126
